Source,Target,Type,Id,Label,timeset,Weight
65,13,Directed,63248,,,0.178478
61,13,Directed,63106,,,0.029412
60,13,Directed,63075,,,0.032258
59,13,Directed,63001,,,1.242445
58,13,Directed,62967,,,0.034483
57,13,Directed,62893,,,1.132701
56,13,Directed,62814,,,0.83087
55,13,Directed,62733,,,2.764422
54,13,Directed,62670,,,0.318891
53,13,Directed,62588,,,3.810023
52,13,Directed,62502,,,6.326546
51,13,Directed,62439,,,0.310695
50,13,Directed,62367,,,1.385642
49,13,Directed,62296,,,0.611681
47,13,Directed,62144,,,1.593784
46,13,Directed,62088,,,0.320869
45,13,Directed,62009,,,1.513786
44,13,Directed,61950,,,0.134295
43,13,Directed,61880,,,0.450811
42,13,Directed,61813,,,0.22873
36,13,Directed,61432,,,0.163938
35,13,Directed,61366,,,0.442812
34,13,Directed,61285,,,2.041218
33,13,Directed,61200,,,3.60051
30,13,Directed,60971,,,0.094758
23,13,Directed,60626,,,0.731105
22,13,Directed,60553,,,0.575511
21,13,Directed,60469,,,2.344816
20,13,Directed,60395,,,0.473765
19,13,Directed,60324,,,0.65033
18,13,Directed,60246,,,0.54331
17,13,Directed,60166,,,2.144917
16,13,Directed,60093,,,0.594004
15,13,Directed,60010,,,2.876482
14,13,Directed,59931,,,0.909639
14,88,Directed,59998,,,0.129412
14,87,Directed,59997,,,0.032258
14,86,Directed,59996,,,0.029412
14,85,Directed,59995,,,0.246766
14,84,Directed,59994,,,0.180617
14,83,Directed,59993,,,0.032258
14,82,Directed,59992,,,0.094819
14,76,Directed,59987,,,0.094758
14,67,Directed,59979,,,0.217483
14,66,Directed,59978,,,0.162635
14,65,Directed,59977,,,0.029412
14,61,Directed,59975,,,0.029412
14,60,Directed,59974,,,0.064516
14,59,Directed,59973,,,0.3683
14,57,Directed,59972,,,0.580732
14,56,Directed,59971,,,0.374864
14,55,Directed,59970,,,0.57228
14,54,Directed,59969,,,0.15233
14,53,Directed,59968,,,0.942973
14,52,Directed,59967,,,1.257258
14,51,Directed,59966,,,0.36642
14,50,Directed,59965,,,0.47373
14,49,Directed,59964,,,0.416905
14,47,Directed,59962,,,0.573558
14,46,Directed,59961,,,0.222222
14,45,Directed,59960,,,1.011425
14,44,Directed,59959,,,0.187179
14,43,Directed,59958,,,0.5219
14,42,Directed,59957,,,0.339509
14,36,Directed,59951,,,0.180801
14,35,Directed,59950,,,0.239666
14,34,Directed,59949,,,0.736746
14,33,Directed,59948,,,1.257258
14,30,Directed,59945,,,0.063508
14,23,Directed,59940,,,0.467675
14,22,Directed,59939,,,0.398216
14,21,Directed,59938,,,1.257258
14,20,Directed,59937,,,0.458034
14,19,Directed,59936,,,0.572834
14,18,Directed,59935,,,0.277777
14,17,Directed,59934,,,1.240592
14,16,Directed,59933,,,0.672596
14,15,Directed,59932,,,1.109639
88,14,Directed,64313,,,0.129412
87,14,Directed,64271,,,0.032258
86,14,Directed,64235,,,0.029412
85,14,Directed,64188,,,0.131381
84,14,Directed,64127,,,0.121589
83,14,Directed,64090,,,0.032258
82,14,Directed,64042,,,0.062561
76,14,Directed,63766,,,0.063508
67,14,Directed,63351,,,0.102098
66,14,Directed,63299,,,0.130377
65,14,Directed,63249,,,0.029412
61,14,Directed,63107,,,0.029412
60,14,Directed,63076,,,0.032258
59,14,Directed,63002,,,0.560875
57,14,Directed,62894,,,0.911388
56,14,Directed,62815,,,0.403063
55,14,Directed,62734,,,1.670286
54,14,Directed,62671,,,0.092294
53,14,Directed,62589,,,2.754888
52,14,Directed,62503,,,4.274683
51,14,Directed,62440,,,0.219786
50,14,Directed,62368,,,0.508246
49,14,Directed,62297,,,0.343187
47,14,Directed,62145,,,1.077799
46,14,Directed,62089,,,0.208333
45,14,Directed,62010,,,1.179838
44,14,Directed,61951,,,0.071795
43,14,Directed,61881,,,0.383847
42,14,Directed,61814,,,0.191867
36,14,Directed,61433,,,0.221773
35,14,Directed,61367,,,0.29849
34,14,Directed,61286,,,1.273219
33,14,Directed,61201,,,2.966308
30,14,Directed,60972,,,0.094758
23,14,Directed,60627,,,0.458733
22,14,Directed,60554,,,0.222796
21,14,Directed,60470,,,2.227893
20,14,Directed,60396,,,0.372062
19,14,Directed,60325,,,0.377795
