"","PROVINCIA","CANTON","SE","NÚM..CASOS"
"1396","Zamora Chinchipe","Yantzaza",48,1
"1397","Zamora Chinchipe","Yantzaza",49,1
"1398","Morona Santiago","Sucúa",19,1
"1399","Morona Santiago","Sucúa",20,1
"1400","Morona Santiago","Sucúa",22,1
"1401","Morona Santiago","Sucúa",24,1
"1402","Morona Santiago","Sucúa",27,1
"1403","Morona Santiago","Sucúa",34,1
"1404","Morona Santiago","Sucúa",33,1
"1405","Morona Santiago","Sucúa",43,1
"1406","Morona Santiago","Sucúa",28,1
"1407","Morona Santiago","Sucúa",10,1
"1408","Morona Santiago","Sucúa",7,1
"1409","Morona Santiago","Sucúa",30,1
"1410","Morona Santiago","Santiago",31,1
"1411","Morona Santiago","Santiago",48,1
"1412","Morona Santiago","Santiago",47,1
"1413","Morona Santiago","Santiago",49,1
"1414","Morona Santiago","Santiago",50,1
"1415","Morona Santiago","Morona",29,1
"1416","Morona Santiago","Morona",2,1
"1417","Morona Santiago","Morona",8,1
"1418","Morona Santiago","Morona",10,1
"1419","Morona Santiago","Morona",33,1
"1420","Morona Santiago","Morona",34,1
"1421","Morona Santiago","Morona",1,1
"1422","Morona Santiago","Morona",5,1
"1423","Morona Santiago","Morona",9,1
"1424","Morona Santiago","Morona",15,1
"1425","Morona Santiago","Morona",36,1
"1426","Morona Santiago","Morona",43,1
"1427","Morona Santiago","Morona",45,1
"1428","Morona Santiago","Morona",47,1
"1429","Morona Santiago","Morona",51,1
"1430","Morona Santiago","Morona",21,1
"1431","Morona Santiago","Morona",24,1
"1432","Los Ríos","Buena Fé",39,1
"1433","Los Ríos","Buena Fé",23,1
"1434","Los Ríos","Buena Fé",24,1
"1435","Los Ríos","Buena Fé",21,1
"1436","Los Ríos","Buena Fé",31,1
"1437","Los Ríos","Buena Fé",37,1
"1438","Los Ríos","Buena Fé",34,1
"1439","Los Ríos","Buena Fé",4,1
"1440","Los Ríos","Buena Fé",15,1
"1441","Los Ríos","Buena Fé",7,1
"1442","Azuay","Cuenca",26,1
"1443","Azuay","Cuenca",15,1
"1444","Azuay","Cuenca",20,1
"1445","Azuay","Cuenca",35,1
"1446","Azuay","Cuenca",36,1
"1447","Azuay","Cuenca",27,1
"1448","Azuay","Cuenca",40,1
"1449","Imbabura","Ibarra",33,1
"1450","Imbabura","Ibarra",21,1
"1451","Imbabura","Ibarra",35,1
"1452","Morona Santiago","Gualaquiza",47,1
"1453","Morona Santiago","Gualaquiza",7,1
"1454","Morona Santiago","Gualaquiza",14,1
"1455","Morona Santiago","Gualaquiza",19,1
"1456","Morona Santiago","Gualaquiza",20,1
"1457","Morona Santiago","Gualaquiza",21,1
"1458","Morona Santiago","Gualaquiza",23,1
"1459","Morona Santiago","Gualaquiza",24,1
"1460","Morona Santiago","Gualaquiza",28,1
"1461","Morona Santiago","Gualaquiza",49,1
"1462","Morona Santiago","Gualaquiza",50,1
"1463","Pastaza","Pastaza",5,1
"1464","Pastaza","Pastaza",31,1
"1465","Pastaza","Pastaza",24,1
"1466","Pastaza","Pastaza",18,1
"1467","Pastaza","Pastaza",39,1
"1468","Pastaza","Pastaza",43,1
"1469","Pastaza","Pastaza",48,1
"1470","Pastaza","Pastaza",41,1
"1471","Pastaza","Pastaza",49,1
"1472","Pastaza","Pastaza",13,1
"1473","Guayas","Durán",19,1
"1474","Guayas","Durán",23,1
"1475","Guayas","Durán",25,1
"1476","Guayas","Durán",22,1
"1477","Guayas","Durán",20,1
"1478","Guayas","Durán",10,1
"1479","Guayas","Durán",21,1
"1480","Guayas","Durán",24,1
"1481","Guayas","Durán",26,1
"1482","Guayas","Durán",28,1
"1483","Guayas","Durán",8,1
"1484","Guayas","Durán",14,1
"1485","Manabí","Sucre",23,1
"1486","Manabí","Sucre",26,1
"1487","Manabí","Sucre",16,1
"1488","Manabí","Sucre",19,1
"1489","Manabí","Sucre",20,1
"1490","Manabí","Sucre",30,1
"1491","Manabí","Sucre",33,1
"1492","Manabí","Sucre",31,1
"1493","Manabí","Sucre",36,1
"1494","Cotopaxi","La Maná",2,1
"1495","Cotopaxi","La Maná",9,1
"1496","Cotopaxi","La Maná",17,1
"1497","Cotopaxi","La Maná",20,1
"1498","Cotopaxi","La Maná",33,1
"1499","Cotopaxi","La Maná",34,1
"1500","Cotopaxi","La Maná",35,1
"1501","Cotopaxi","La Maná",43,1
"1502","Cotopaxi","La Maná",45,1
"1503","Cotopaxi","La Maná",30,1
"1504","Cotopaxi","La Maná",31,1
"1505","Chimborazo","Riobamba",21,1
"1506","Chimborazo","Riobamba",10,1
"1507","Chimborazo","Riobamba",33,1
"1508","Chimborazo","Riobamba",45,1
"1509","Zamora Chinchipe","Zamora",9,1
"1510","Guayas","Samborondón",20,1
"1511","Guayas","Samborondón",19,1
"1512","Guayas","Samborondón",30,1
"1513","Guayas","Samborondón",23,1
"1514","Guayas","Samborondón",11,1
"1515","Loja","Paltas",29,1
"1516","Loja","Paltas",38,1
"1517","Morona Santiago","Taisha",2,1
"1518","Morona Santiago","Taisha",52,1
"1519","Galápagos","San Cristobal",29,1
"1520","Galápagos","San Cristobal",33,1
"1521","Galápagos","San Cristobal",44,1
"1522","El Oro","Piñas",30,1
"1523","El Oro","Piñas",31,1
"1524","El Oro","Piñas",21,1
"1525","Pichincha","Pedro Vicente Maldonado",39,1
"1526","Pichincha","Pedro Vicente Maldonado",49,1
"1527","Pichincha","Pedro Vicente Maldonado",51,1
"1528","Pichincha","Pedro Vicente Maldonado",28,1
"1529","Pichincha","Pedro Vicente Maldonado",8,1
"1530","Pichincha","Pedro Vicente Maldonado",19,1
"1531","Pichincha","Pedro Vicente Maldonado",20,1
"1532","Pichincha","Pedro Vicente Maldonado",34,1
"1533","Pichincha","Pedro Vicente Maldonado",35,1
"1534","Loja","Puyango",19,1
"1535","Loja","Puyango",29,1
"1536","Loja","Puyango",50,1
"1537","Los Ríos","Baba",14,1
"1538","Los Ríos","Baba",4,1
"1539","Los Ríos","Baba",8,1
"1540","Los Ríos","Baba",9,1
"1541","Los Ríos","Baba",18,1
"1542","Los Ríos","Baba",15,1
"1543","Los Ríos","Baba",31,1
"1544","Manabí","Flavio Alfaro",52,1
